asc_file,included_participant,window_key,window,time_rel,raw_samples,blink_samples_excluded,nonblink_samples,track_loss_samples,track_loss_percent_excluding_blinks
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,200,0,200,0,0.000000
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,200,0,200,0,0.000000
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,200,0,200,0,0.000000
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,200,0,200,0,0.000000
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,200,0,200,0,0.000000
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,200,0,200,0,0.000000
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,200,0,200,0,0.000000
k07.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.000000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.100000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.200000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.300000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.400000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.500000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.600000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.700000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.800000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,0.900000,200,0,200,0,0.000000
k07.asc,yes,speech_planning,Speech planning,1.000000,200,0,200,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,784,37,747,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,600,49,551,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,1000,38,962,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,850,50,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,900,100,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,950,50,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,1000,1,999,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,1100,0,1100,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,900,0,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,900,0,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,1100,0,1100,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,950,0,950,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,850,0,850,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,950,0,950,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,900,0,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,545,0,545,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,600,0,600,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,850,0,850,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,900,0,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,950,0,950,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,1100,0,1100,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,900,0,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,900,0,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,1100,0,1100,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,950,0,950,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,850,0,850,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,950,0,950,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,900,0,900,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,1000,0,1000,0,0.000000
k07_2.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,536,0,536,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,784,1,783,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,800,5,795,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,800,2,798,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,800,0,800,0,0.000000
k07_2.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,800,1,799,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,800,1,799,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,800,40,760,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,800,50,750,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,800,36,764,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,800,0,800,0,0.000000
k07_2.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.000000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.100000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.200000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.300000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.400000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.500000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.600000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.700000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.800000,800,15,785,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,0.900000,800,0,800,0,0.000000
k07_2.asc,yes,speech_planning,Speech planning,1.000000,800,37,763,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.000000,147,0,147,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.050000,200,0,200,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.100000,200,0,200,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.150000,300,0,300,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.200000,250,0,250,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.250000,300,0,300,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.300000,200,0,200,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.350000,350,0,350,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.400000,200,11,189,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.450000,300,113,187,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.500000,250,0,250,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.550000,300,0,300,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.600000,198,0,198,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.650000,200,0,200,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.700000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.750000,150,8,142,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.800000,150,37,113,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.850000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.900000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,0.950000,200,0,200,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_1,Linguistic encoding I,1.000000,77,0,77,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.000000,100,32,68,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.050000,100,3,97,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.100000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.150000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.200000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.250000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.300000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.350000,200,6,194,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.400000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.450000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.500000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.550000,150,15,135,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.600000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.650000,200,0,200,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.700000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.750000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.800000,150,0,150,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.850000,150,11,139,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.900000,100,50,50,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,0.950000,200,29,171,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_2,Linguistic encoding II,1.000000,76,0,76,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.000000,98,0,98,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.050000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.100000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.150000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.200000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.250000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.300000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.350000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.400000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.450000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.500000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.550000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.600000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.650000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.700000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.750000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.800000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.850000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.900000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,0.950000,100,0,100,0,0.000000
k08_2_p2.asc,no,linguistic_encoding_3,Linguistic encoding III,1.000000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.000000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.033333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.066667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.100000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.133333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.166667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.200000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.233333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.266667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.300000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.333333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.366667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.400000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.433333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.466667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.500000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.533333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.566667,100,38,62,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.600000,100,50,50,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.633333,100,50,50,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.666667,100,39,61,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.700000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.733333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.766667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.800000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.833333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.866667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.900000,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.933333,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,0.966667,100,0,100,0,0.000000
k08_2_p2.asc,no,post_onset_1000_2500,Post-onset 1000-2500,1.000000,100,0,100,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.000000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.100000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.200000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.300000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.400000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.500000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.600000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.700000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.800000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,0.900000,150,0,150,0,0.000000
k08_2_p2.asc,no,speech_planning,Speech planning,1.000000,150,0,150,0,0.000000
