participant,type,referent,time_bin_start_ms,time_bin_end_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
TVG_a3,pass,agent,1600,1650,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,agent,1650,1700,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,agent,1700,1750,0.160000,0.320000,4,0.000000,0.480000
TVG_a3,pass,agent,1750,1800,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,agent,1800,1850,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,agent,1850,1900,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,agent,1900,1950,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,agent,1950,2000,0.030000,0.060000,4,0.000000,0.090000
TVG_a3,pass,agent,2000,2050,0.320000,0.472158,4,0.000000,0.792158
TVG_a3,pass,agent,2050,2100,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,agent,2100,2150,0.380000,0.480555,4,0.000000,0.860555
TVG_a3,pass,agent,2150,2200,0.333333,0.577350,3,0.000000,1.000000
TVG_a3,pass,agent,2200,2250,0.333333,0.577350,3,0.000000,1.000000
TVG_a3,pass,agent,2250,2300,0.333333,0.577350,3,0.000000,1.000000
TVG_a3,pass,agent,2300,2350,0.333333,0.577350,3,0.000000,1.000000
TVG_a3,pass,agent,2350,2400,0.500000,0.707107,2,0.000000,1.000000
TVG_a3,pass,agent,2400,2450,0.740000,0.367696,2,0.220000,1.000000
TVG_a3,pass,agent,2450,2500,1.000000,0.000000,2,1.000000,1.000000
TVG_a3,pass,agent,2500,2550,0.810000,0.268701,2,0.430000,1.000000
TVG_a3,pass,agent,2550,2600,0.500000,0.707107,2,0.000000,1.000000
TVG_a3,pass,agent,2600,2650,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,2650,2700,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,2700,2750,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,2750,2800,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,2800,2850,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,2850,2900,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,2900,2950,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,2950,3000,0.600000,0.000000,1,0.600000,0.600000
TVG_a3,pass,agent,3000,3050,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,agent,3050,3100,0.040000,0.000000,1,0.040000,0.040000
TVG_a3,pass,agent,3100,3150,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,agent,3150,3200,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,agent,3200,3250,0.060000,0.000000,1,0.060000,0.060000
TVG_a3,pass,agent,3250,3300,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,3300,3350,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,3350,3400,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,3400,3450,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,agent,3450,3500,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,patient,0,50,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,patient,50,100,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,patient,100,150,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,patient,150,200,0.330000,0.471452,4,0.000000,0.801452
TVG_a3,pass,patient,200,250,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,250,300,0.615000,0.482597,4,0.132403,1.000000
TVG_a3,pass,patient,300,350,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,pass,patient,350,400,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,pass,patient,400,450,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,pass,patient,450,500,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,pass,patient,500,550,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,pass,patient,550,600,0.440000,0.465331,4,0.000000,0.905331
TVG_a3,pass,patient,600,650,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,patient,650,700,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,patient,700,750,0.225000,0.266020,4,0.000000,0.491020
TVG_a3,pass,patient,750,800,0.390000,0.484837,4,0.000000,0.874837
TVG_a3,pass,patient,800,850,0.435000,0.513387,4,0.000000,0.948387
TVG_a3,pass,patient,850,900,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,patient,900,950,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,pass,patient,950,1000,0.020000,0.040000,4,0.000000,0.060000
TVG_a3,pass,patient,1000,1050,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,patient,1050,1100,0.240000,0.480000,4,0.000000,0.720000
TVG_a3,pass,patient,1100,1150,0.470000,0.544916,4,0.000000,1.000000
TVG_a3,pass,patient,1150,1200,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1200,1250,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1250,1300,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1300,1350,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1350,1400,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1400,1450,0.265000,0.490816,4,0.000000,0.755816
TVG_a3,pass,patient,1450,1500,0.285000,0.481214,4,0.000000,0.766214
TVG_a3,pass,patient,1500,1550,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1550,1600,0.445000,0.511827,4,0.000000,0.956827
TVG_a3,pass,patient,1600,1650,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1650,1700,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,pass,patient,1700,1750,0.755000,0.308275,4,0.446725,1.000000
TVG_a3,pass,patient,1750,1800,1.000000,0.000000,4,1.000000,1.000000
TVG_a3,pass,patient,1800,1850,1.000000,0.000000,4,1.000000,1.000000
TVG_a3,pass,patient,1850,1900,0.920000,0.160000,4,0.760000,1.000000
TVG_a3,pass,patient,1900,1950,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,pass,patient,1950,2000,0.455000,0.421861,4,0.033139,0.876861
TVG_a3,pass,patient,2000,2050,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,patient,2050,2100,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,patient,2100,2150,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,pass,patient,2150,2200,0.180000,0.311769,3,0.000000,0.540000
TVG_a3,pass,patient,2200,2250,0.333333,0.577350,3,0.000000,1.000000
TVG_a3,pass,patient,2250,2300,0.353333,0.560833,3,0.000000,1.000000
TVG_a3,pass,patient,2300,2350,0.666667,0.577350,3,0.000000,1.000000
TVG_a3,pass,patient,2350,2400,0.500000,0.707107,2,0.000000,1.000000
TVG_a3,pass,patient,2400,2450,0.260000,0.367696,2,0.000000,0.780000
TVG_a3,pass,patient,2450,2500,0.000000,0.000000,2,0.000000,0.000000
TVG_a3,pass,patient,2500,2550,0.000000,0.000000,2,0.000000,0.000000
TVG_a3,pass,patient,2550,2600,0.000000,0.000000,2,0.000000,0.000000
TVG_a3,pass,patient,2600,2650,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,2650,2700,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,2700,2750,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,2750,2800,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,2800,2850,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,2850,2900,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,2900,2950,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,2950,3000,0.400000,0.000000,1,0.400000,0.400000
TVG_a3,pass,patient,3000,3050,1.000000,0.000000,1,1.000000,1.000000
TVG_a3,pass,patient,3050,3100,0.680000,0.000000,1,0.680000,0.680000
TVG_a3,pass,patient,3100,3150,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,3150,3200,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,3200,3250,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,3250,3300,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,3300,3350,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,3350,3400,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,3400,3450,0.000000,0.000000,1,0.000000,0.000000
TVG_a3,pass,patient,3450,3500,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,act,agent,0,50,0.370667,0.475326,15,0.125209,0.616124
TVG_b1,act,agent,50,100,0.454667,0.489925,15,0.201670,0.707663
TVG_b1,act,agent,100,150,0.533333,0.516398,15,0.266667,0.800000
TVG_b1,act,agent,150,200,0.533333,0.475314,15,0.287882,0.778785
TVG_b1,act,agent,200,250,0.589333,0.423446,15,0.370667,0.808000
TVG_b1,act,agent,250,300,0.600000,0.507093,15,0.338139,0.861861
TVG_b1,act,agent,300,350,0.589333,0.499707,15,0.331286,0.847381
TVG_b1,act,agent,350,400,0.488000,0.502155,15,0.228688,0.747312
TVG_b1,act,agent,400,450,0.421333,0.495665,15,0.165373,0.677294
TVG_b1,act,agent,450,500,0.408000,0.501244,15,0.149159,0.666841
TVG_b1,act,agent,500,550,0.278667,0.415862,15,0.063917,0.493417
TVG_b1,act,agent,550,600,0.206667,0.411386,15,0.000000,0.419105
TVG_b1,act,agent,600,650,0.240000,0.420272,15,0.022972,0.457028
TVG_b1,act,agent,650,700,0.317333,0.439407,15,0.090425,0.544242
TVG_b1,act,agent,700,750,0.374667,0.483940,15,0.124761,0.624572
TVG_b1,act,agent,750,800,0.361333,0.479432,15,0.113756,0.608911
TVG_b1,act,agent,800,850,0.333333,0.487950,15,0.081357,0.585310
TVG_b1,act,agent,850,900,0.420000,0.479821,15,0.172221,0.667779
TVG_b1,act,agent,900,950,0.485333,0.503216,15,0.225474,0.745193
TVG_b1,act,agent,950,1000,0.533333,0.516398,15,0.266667,0.800000
TVG_b1,act,agent,1000,1050,0.434667,0.461208,15,0.196500,0.672833
TVG_b1,act,agent,1050,1100,0.333333,0.487950,15,0.081357,0.585310
TVG_b1,act,agent,1100,1150,0.400000,0.476595,15,0.153887,0.646113
TVG_b1,act,agent,1150,1200,0.486667,0.494060,15,0.231535,0.741798
TVG_b1,act,agent,1200,1250,0.509333,0.501305,15,0.250461,0.768206
TVG_b1,act,agent,1250,1300,0.560000,0.496847,15,0.303429,0.816571
TVG_b1,act,agent,1300,1350,0.617333,0.489248,15,0.364687,0.869980
TVG_b1,act,agent,1350,1400,0.754286,0.423497,14,0.527917,0.980654
TVG_b1,act,agent,1400,1450,0.720000,0.448450,14,0.480293,0.959707
TVG_b1,act,agent,1450,1500,0.752857,0.416107,14,0.530439,0.975276
TVG_b1,act,agent,1500,1550,0.721429,0.449168,14,0.481338,0.961519
TVG_b1,act,agent,1550,1600,0.714286,0.468807,14,0.463698,0.964874
TVG_b1,act,agent,1600,1650,0.675714,0.442384,14,0.439250,0.912178
TVG_b1,act,agent,1650,1700,0.615385,0.506370,13,0.334501,0.896268
TVG_b1,act,agent,1700,1750,0.583077,0.493008,13,0.309606,0.856548
TVG_b1,act,agent,1750,1800,0.600000,0.440454,13,0.355680,0.844320
TVG_b1,act,agent,1800,1850,0.583333,0.514929,12,0.286039,0.880628
TVG_b1,act,agent,1850,1900,0.576667,0.509533,12,0.282487,0.870846
TVG_b1,act,agent,1900,1950,0.593333,0.482368,12,0.314838,0.871829
TVG_b1,act,agent,1950,2000,0.691667,0.462126,12,0.424858,0.958475
TVG_b1,act,agent,2000,2050,0.675000,0.443304,12,0.419058,0.930942
TVG_b1,act,agent,2050,2100,0.716364,0.461460,11,0.438093,0.994635
TVG_b1,act,agent,2100,2150,0.638182,0.478034,11,0.349917,0.926447
TVG_b1,act,agent,2150,2200,0.540000,0.499333,10,0.224194,0.855806
TVG_b1,act,agent,2200,2250,0.568571,0.531897,7,0.166495,0.970648
TVG_b1,act,agent,2250,2300,0.517143,0.502053,7,0.137627,0.896659
TVG_b1,act,agent,2300,2350,0.602857,0.500723,7,0.224346,0.981368
TVG_b1,act,agent,2350,2400,0.571429,0.534522,7,0.167368,0.975490
TVG_b1,act,agent,2400,2450,0.571429,0.534522,7,0.167368,0.975490
TVG_b1,act,agent,2450,2500,0.571429,0.534522,7,0.167368,0.975490
TVG_b1,act,agent,2500,2550,0.557143,0.522357,7,0.162278,0.952008
TVG_b1,act,agent,2550,2600,0.465714,0.508162,7,0.081580,0.849849
TVG_b1,act,agent,2600,2650,0.551429,0.518184,7,0.159719,0.943139
TVG_b1,act,agent,2650,2700,0.428571,0.534522,7,0.024510,0.832632
TVG_b1,act,agent,2700,2750,0.333333,0.516398,6,0.000000,0.754970
TVG_b1,act,agent,2750,2800,0.530000,0.478289,6,0.139479,0.920521
TVG_b1,act,agent,2800,2850,0.833333,0.408248,6,0.500000,1.000000
TVG_b1,act,agent,2850,2900,0.820000,0.402393,6,0.491448,1.000000
TVG_b1,act,agent,2900,2950,0.500000,0.547723,6,0.052786,0.947214
TVG_b1,act,agent,2950,3000,0.600000,0.547723,5,0.110102,1.000000
TVG_b1,act,agent,3000,3050,0.600000,0.547723,5,0.110102,1.000000
TVG_b1,act,agent,3050,3100,0.772000,0.435798,5,0.382210,1.000000
TVG_b1,act,agent,3100,3150,0.800000,0.447214,5,0.400000,1.000000
TVG_b1,act,agent,3150,3200,0.800000,0.447214,5,0.400000,1.000000
TVG_b1,act,agent,3200,3250,0.632000,0.507070,5,0.178463,1.000000
TVG_b1,act,agent,3250,3300,0.600000,0.547723,5,0.110102,1.000000
TVG_b1,act,agent,3300,3350,0.600000,0.547723,5,0.110102,1.000000
TVG_b1,act,agent,3350,3400,0.600000,0.547723,5,0.110102,1.000000
TVG_b1,act,agent,3400,3450,0.600000,0.547723,5,0.110102,1.000000
TVG_b1,act,agent,3450,3500,0.600000,0.547723,5,0.110102,1.000000
TVG_b1,act,patient,0,50,0.429333,0.488371,15,0.177139,0.681527
TVG_b1,act,patient,50,100,0.345333,0.465401,15,0.105001,0.585665
TVG_b1,act,patient,100,150,0.266667,0.457738,15,0.030292,0.503041
TVG_b1,act,patient,150,200,0.350667,0.438691,15,0.124128,0.577206
TVG_b1,act,patient,200,250,0.344000,0.402222,15,0.136293,0.551707
TVG_b1,act,patient,250,300,0.394667,0.500712,15,0.136100,0.653233
TVG_b1,act,patient,300,350,0.410667,0.499707,15,0.152619,0.668714
TVG_b1,act,patient,350,400,0.512000,0.502155,15,0.252688,0.771312
TVG_b1,act,patient,400,450,0.497333,0.487727,15,0.245472,0.749195
TVG_b1,act,patient,450,500,0.458667,0.508413,15,0.196123,0.721210
TVG_b1,act,patient,500,550,0.530667,0.482722,15,0.281390,0.779943
TVG_b1,act,patient,550,600,0.609333,0.449118,15,0.377410,0.841257
TVG_b1,act,patient,600,650,0.532000,0.515131,15,0.265987,0.798013
TVG_b1,act,patient,650,700,0.490667,0.440964,15,0.262954,0.718380
TVG_b1,act,patient,700,750,0.512000,0.485669,15,0.261202,0.762798
TVG_b1,act,patient,750,800,0.524000,0.497778,15,0.266949,0.781051
TVG_b1,act,patient,800,850,0.533333,0.516398,15,0.266667,0.800000
TVG_b1,act,patient,850,900,0.392000,0.462651,15,0.153088,0.630912
TVG_b1,act,patient,900,950,0.372000,0.458370,15,0.135299,0.608701
TVG_b1,act,patient,950,1000,0.333333,0.487950,15,0.081357,0.585310
TVG_b1,act,patient,1000,1050,0.428000,0.494877,15,0.172447,0.683553
TVG_b1,act,patient,1050,1100,0.410667,0.499707,15,0.152619,0.668714
TVG_b1,act,patient,1100,1150,0.329333,0.456750,15,0.093468,0.565198
TVG_b1,act,patient,1150,1200,0.266667,0.457738,15,0.030292,0.503041
TVG_b1,act,patient,1200,1250,0.328000,0.480524,15,0.079859,0.576141
TVG_b1,act,patient,1250,1300,0.329333,0.482308,15,0.080271,0.578396
TVG_b1,act,patient,1300,1350,0.266667,0.457738,15,0.030292,0.503041
TVG_b1,act,patient,1350,1400,0.174286,0.367061,14,0.000000,0.370488
TVG_b1,act,patient,1400,1450,0.202857,0.404730,14,0.000000,0.419195
TVG_b1,act,patient,1450,1500,0.164286,0.362909,14,0.000000,0.358269
TVG_b1,act,patient,1500,1550,0.131429,0.335556,14,0.000000,0.310791
TVG_b1,act,patient,1550,1600,0.071429,0.267261,14,0.000000,0.214286
TVG_b1,act,patient,1600,1650,0.071429,0.267261,14,0.000000,0.214286
TVG_b1,act,patient,1650,1700,0.076923,0.277350,13,0.000000,0.230769
TVG_b1,act,patient,1700,1750,0.076923,0.277350,13,0.000000,0.230769
TVG_b1,act,patient,1750,1800,0.029231,0.105393,13,0.000000,0.087692
TVG_b1,act,patient,1800,1850,0.000000,0.000000,12,0.000000,0.000000
TVG_b1,act,patient,1850,1900,0.000000,0.000000,12,0.000000,0.000000
TVG_b1,act,patient,1900,1950,0.121667,0.286732,12,0.000000,0.287211
TVG_b1,act,patient,1950,2000,0.166667,0.389249,12,0.000000,0.391400
TVG_b1,act,patient,2000,2050,0.195000,0.388388,12,0.000000,0.419236
TVG_b1,act,patient,2050,2100,0.272727,0.467099,11,0.000000,0.554399
TVG_b1,act,patient,2100,2150,0.285455,0.460790,11,0.007588,0.563321
TVG_b1,act,patient,2150,2200,0.300000,0.483046,10,0.000000,0.605505
TVG_b1,act,patient,2200,2250,0.285714,0.487950,7,0.000000,0.654570
TVG_b1,act,patient,2250,2300,0.285714,0.487950,7,0.000000,0.654570
TVG_b1,act,patient,2300,2350,0.254286,0.438895,7,0.000000,0.586059
TVG_b1,act,patient,2350,2400,0.285714,0.487950,7,0.000000,0.654570
TVG_b1,act,patient,2400,2450,0.265714,0.385524,7,0.000000,0.557143
TVG_b1,act,patient,2450,2500,0.285714,0.487950,7,0.000000,0.654570
TVG_b1,act,patient,2500,2550,0.288571,0.460703,7,0.000000,0.636830
TVG_b1,act,patient,2550,2600,0.285714,0.487950,7,0.000000,0.654570
TVG_b1,act,patient,2600,2650,0.285714,0.487950,7,0.000000,0.654570
TVG_b1,act,patient,2650,2700,0.285714,0.487950,7,0.000000,0.654570
TVG_b1,act,patient,2700,2750,0.500000,0.547723,6,0.052786,0.947214
TVG_b1,act,patient,2750,2800,0.340000,0.483156,6,0.000000,0.734495
TVG_b1,act,patient,2800,2850,0.166667,0.408248,6,0.000000,0.500000
TVG_b1,act,patient,2850,2900,0.166667,0.408248,6,0.000000,0.500000
TVG_b1,act,patient,2900,2950,0.166667,0.408248,6,0.000000,0.500000
TVG_b1,act,patient,2950,3000,0.000000,0.000000,5,0.000000,0.000000
TVG_b1,act,patient,3000,3050,0.000000,0.000000,5,0.000000,0.000000
TVG_b1,act,patient,3050,3100,0.000000,0.000000,5,0.000000,0.000000
TVG_b1,act,patient,3100,3150,0.000000,0.000000,5,0.000000,0.000000
TVG_b1,act,patient,3150,3200,0.000000,0.000000,5,0.000000,0.000000
TVG_b1,act,patient,3200,3250,0.168000,0.375659,5,0.000000,0.504000
TVG_b1,act,patient,3250,3300,0.200000,0.447214,5,0.000000,0.600000
TVG_b1,act,patient,3300,3350,0.288000,0.441271,5,0.000000,0.682685
TVG_b1,act,patient,3350,3400,0.400000,0.547723,5,0.000000,0.889898
TVG_b1,act,patient,3400,3450,0.400000,0.547723,5,0.000000,0.889898
TVG_b1,act,patient,3450,3500,0.400000,0.547723,5,0.000000,0.889898
TVG_b1,pass,agent,0,50,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,50,100,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,100,150,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,150,200,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,200,250,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,250,300,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,300,350,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,350,400,0.580000,0.000000,1,0.580000,0.580000
TVG_b1,pass,agent,400,450,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,450,500,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,500,550,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,550,600,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,600,650,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,650,700,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,700,750,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,750,800,0.320000,0.000000,1,0.320000,0.320000
TVG_b1,pass,agent,800,850,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,850,900,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,900,950,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,950,1000,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,1000,1050,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,1050,1100,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,1100,1150,0.420000,0.000000,1,0.420000,0.420000
TVG_b1,pass,agent,1150,1200,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,1200,1250,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,agent,1250,1300,0.700000,0.000000,1,0.700000,0.700000
TVG_b1,pass,agent,1300,1350,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,1350,1400,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,1400,1450,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,agent,1450,1500,0.555556,0.000000,1,0.555556,0.555556
TVG_b1,pass,patient,0,50,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,50,100,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,100,150,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,150,200,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,200,250,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,250,300,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,300,350,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,350,400,0.420000,0.000000,1,0.420000,0.420000
TVG_b1,pass,patient,400,450,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,patient,450,500,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,patient,500,550,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,patient,550,600,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,patient,600,650,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,patient,650,700,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,patient,700,750,1.000000,0.000000,1,1.000000,1.000000
TVG_b1,pass,patient,750,800,0.680000,0.000000,1,0.680000,0.680000
TVG_b1,pass,patient,800,850,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,850,900,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,900,950,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,950,1000,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1000,1050,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1050,1100,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1100,1150,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1150,1200,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1200,1250,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1250,1300,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1300,1350,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1350,1400,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1400,1450,0.000000,0.000000,1,0.000000,0.000000
TVG_b1,pass,patient,1450,1500,0.000000,0.000000,1,0.000000,0.000000
ZAL_b1,act,agent,0,50,0.335385,0.471463,13,0.073864,0.596905
ZAL_b1,act,agent,50,100,0.292308,0.436771,13,0.050031,0.534585
ZAL_b1,act,agent,100,150,0.318462,0.429919,13,0.079985,0.556938
ZAL_b1,act,agent,150,200,0.410769,0.483916,13,0.142341,0.679197
ZAL_b1,act,agent,200,250,0.435385,0.497605,13,0.159363,0.711406
ZAL_b1,act,agent,250,300,0.412308,0.490207,13,0.140390,0.684225
ZAL_b1,act,agent,300,350,0.561538,0.457272,13,0.307890,0.815187
ZAL_b1,act,agent,350,400,0.746154,0.433235,13,0.505838,0.986469
ZAL_b1,act,agent,400,450,0.692308,0.480384,13,0.425838,0.958777
ZAL_b1,act,agent,450,500,0.621538,0.498696,13,0.344912,0.898165
ZAL_b1,act,agent,500,550,0.615385,0.506370,13,0.334501,0.896268
ZAL_b1,act,agent,550,600,0.615385,0.506370,13,0.334501,0.896268
ZAL_b1,act,agent,600,650,0.615385,0.506370,13,0.334501,0.896268
ZAL_b1,act,agent,650,700,0.541538,0.515523,13,0.255578,0.827499
ZAL_b1,act,agent,700,750,0.543077,0.480683,13,0.276442,0.809712
ZAL_b1,act,agent,750,800,0.623077,0.493953,13,0.349081,0.897073
ZAL_b1,act,agent,800,850,0.707692,0.444037,13,0.461385,0.954000
ZAL_b1,act,agent,850,900,0.701538,0.455372,13,0.448943,0.954134
ZAL_b1,act,agent,900,950,0.692308,0.480384,13,0.425838,0.958777
ZAL_b1,act,agent,950,1000,0.692308,0.480384,13,0.425838,0.958777
ZAL_b1,act,agent,1000,1050,0.692308,0.480384,13,0.425838,0.958777
ZAL_b1,act,agent,1050,1100,0.684615,0.475826,13,0.420675,0.948556
ZAL_b1,act,agent,1100,1150,0.692308,0.480384,13,0.425838,0.958777
ZAL_b1,act,agent,1150,1200,0.650769,0.462790,13,0.394060,0.907479
ZAL_b1,act,agent,1200,1250,0.543077,0.495436,13,0.268259,0.817895
ZAL_b1,act,agent,1250,1300,0.587692,0.493257,13,0.314082,0.861302
ZAL_b1,act,agent,1300,1350,0.615385,0.506370,13,0.334501,0.896268
ZAL_b1,act,agent,1350,1400,0.593846,0.494462,13,0.319568,0.868124
ZAL_b1,act,agent,1400,1450,0.615385,0.506370,13,0.334501,0.896268
ZAL_b1,act,agent,1450,1500,0.666667,0.492366,12,0.382399,0.950934
ZAL_b1,act,agent,1500,1550,0.760000,0.428104,12,0.512834,1.000000
ZAL_b1,act,agent,1550,1600,0.905455,0.300545,11,0.724219,1.000000
ZAL_b1,act,agent,1600,1650,0.792727,0.383069,11,0.561728,1.000000
ZAL_b1,act,agent,1650,1700,0.689697,0.453690,11,0.416112,0.963282
ZAL_b1,act,agent,1700,1750,0.568000,0.498460,10,0.252746,0.883254
ZAL_b1,act,agent,1750,1800,0.500000,0.527046,10,0.166667,0.833333
ZAL_b1,act,agent,1800,1850,0.500000,0.527046,10,0.166667,0.833333
ZAL_b1,act,agent,1850,1900,0.500000,0.527046,10,0.166667,0.833333
ZAL_b1,act,agent,1900,1950,0.566000,0.498000,10,0.251037,0.880963
ZAL_b1,act,agent,1950,2000,0.486667,0.501597,9,0.152268,0.821065
ZAL_b1,act,agent,2000,2050,0.571429,0.534522,7,0.167368,0.975490
