participant,asc_file,block,trial_index,trial_num,image,rt_ms,n_fixations,pre_fixations,post_fixations,unknown_phase_fixations,agent_fixations,patient_fixations,other_fixations,sentence_type,word_order,fluency,trial_svg
K06,k06_1.asc,30,30,27,treat-1-2-l.png,1884,10,5,5,0,3,6,1,direct,AVP,yes,participant_trials/k06_1/b030_t30_treat-1-2-l.svg
K06,k06_1.asc,31,31,28,pull-2-1-l.png,1289,8,3,5,0,6,2,0,inverse,AVP,yes,participant_trials/k06_1/b031_t31_pull-2-1-l.svg
K06,k06_1.asc,32,32,29,scold-2-2-r.png,1233,7,4,3,0,4,3,0,inverse,AVP,yes,participant_trials/k06_1/b032_t32_scold-2-2-r.svg
K06,k06_1.asc,33,33,30,burn-1-1-r.png,2451,12,6,6,0,8,4,0,direct,AVP,yes,participant_trials/k06_1/b033_t33_burn-1-1-r.svg
K06,k06_1.asc,34,34,31,hit-2-1-l.png,1064,7,3,4,0,5,2,0,inverse,AVP,false start,participant_trials/k06_1/b034_t34_hit-2-1-l.svg
K06,k06_1.asc,35,35,32,saw-1-2-l.png,2644,13,6,7,0,4,9,0,direct,AVP,yes,participant_trials/k06_1/b035_t35_saw-1-2-l.svg
K06,k06_1.asc,36,36,1,give_water-2-1-l.png,3673,16,11,5,0,13,3,0,inverse,AVP,false start,participant_trials/k06_1/b036_t36_give_water-2-1-l.svg
K06,k06_1.asc,37,37,2,break-1-2-l.png,1312,9,4,5,0,4,5,0,direct,AVPP,false start,participant_trials/k06_1/b037_t37_break-1-2-l.svg
K06,k06_1.asc,38,38,3,push-2-2-r.png,,31,0,0,31,3,28,0,-,-,-,participant_trials/k06_1/b038_t38_push-2-2-r.svg
K06,k06_1.asc,39,39,4,eat-1-1-r.png,2408,12,7,5,0,6,6,0,direct,AVP,yes,participant_trials/k06_1/b039_t39_eat-1-1-r.svg
K06,k06_1.asc,40,40,5,pour-1-2-l.png,1485,11,6,5,0,7,4,0,direct,AVP,yes,participant_trials/k06_1/b040_t40_pour-1-2-l.svg
K06,k06_1.asc,41,41,6,pick-2-1-l.png,1144,10,4,6,0,7,2,1,inverse,AVP,yes,participant_trials/k06_1/b041_t41_pick-2-1-l.svg
K06,k06_1.asc,42,42,7,tie-1-1-r.png,1502,10,4,6,0,5,5,0,direct,AVP,yes,participant_trials/k06_1/b042_t42_tie-1-1-r.svg
K06,k06_1.asc,43,43,8,carry-2-2-r.png,2049,12,6,6,0,5,7,0,inverse,AVP,yes,participant_trials/k06_1/b043_t43_carry-2-2-r.svg
K06,k06_1.asc,44,44,9,call-2-1-l.png,1649,11,6,5,0,6,4,1,inverse,AVP,yes,participant_trials/k06_1/b044_t44_call-2-1-l.svg
K06,k06_1.asc,45,45,10,clean-1-2-l.png,3585,15,10,5,0,10,5,0,direct,AVP,false start,participant_trials/k06_1/b045_t45_clean-1-2-l.svg
K06,k06_1.asc,46,46,11,feed-2-2-r.png,2619,15,9,6,0,7,8,0,inverse,AVP,yes,participant_trials/k06_1/b046_t46_feed-2-2-r.svg
K06,k06_1.asc,47,47,12,water-1-1-r.png,2401,10,5,5,0,10,0,0,direct,AVP,yes,participant_trials/k06_1/b047_t47_water-1-1-r.svg
K06,k06_1.asc,48,48,13,wake-1-2-l.png,1468,11,4,7,0,3,8,0,direct,AVP,yes,participant_trials/k06_1/b048_t48_wake-1-2-l.svg
K06,k06_1.asc,49,49,14,plant-2-1-l.png,2125,12,6,6,0,6,5,1,inverse,AVP,yes,participant_trials/k06_1/b049_t49_plant-2-1-l.svg
K06,k06_1.asc,50,50,15,makelaugh-1-1-r.png,2305,13,7,6,0,8,5,0,direct,AVP,yes,participant_trials/k06_1/b050_t50_makelaugh-1-1-r.svg
K06,k06_1.asc,51,51,16,boil-2-2-r.png,1786,10,5,5,0,3,7,0,direct,AVP,false start,participant_trials/k06_1/b051_t51_boil-2-2-r.svg
K06,k06_1.asc,52,52,17,teach-2-1-l.png,3318,17,11,6,0,11,6,0,inverse,AVP,yes,participant_trials/k06_1/b052_t52_teach-2-1-l.svg
K06,k06_1.asc,53,53,18,hang-1-2-l.png,1369,9,4,5,0,5,4,0,direct,AVP,yes,participant_trials/k06_1/b053_t53_hang-1-2-l.svg
K06,k06_1.asc,54,54,19,dress-2-2-r.png,2719,14,8,6,0,11,3,0,inverse,AVP,yes,participant_trials/k06_1/b054_t54_dress-2-2-r.svg
K06,k06_1.asc,55,55,20,pull-1-1-r.png,1308,6,2,4,0,4,2,0,direct,AVP,false start,participant_trials/k06_1/b055_t55_pull-1-1-r.svg
K06,k06_1.asc,56,56,21,cut_hair-1-2-l.png,1273,11,4,7,0,8,3,0,direct,AVP,yes,participant_trials/k06_1/b056_t56_cut_hair-1-2-l.svg
K06,k06_1.asc,57,57,22,burn-2-1-l.png,3435,13,10,3,0,10,2,1,inverse,AVP,yes,participant_trials/k06_1/b057_t57_burn-2-1-l.svg
K06,k06_1.asc,58,58,23,wash-1-1-r.png,1877,12,7,5,0,4,7,1,direct,AVP,yes,participant_trials/k06_1/b058_t58_wash-1-1-r.svg
K06,k06_1.asc,60,60,24,saw-2-2-r.png,3175,12,6,6,0,5,6,1,inverse,AVP,yes,participant_trials/k06_1/b060_t60_saw-2-2-r.svg
K06,k06_1.asc,61,61,25,shoot-2-1-l.png,1459,11,5,6,0,10,0,1,inverse,AVP,false start,participant_trials/k06_1/b061_t61_shoot-2-1-l.svg
K06,k06_1.asc,62,62,26,open-1-2-l.png,2132,11,5,6,0,5,6,0,direct,AVP,yes,participant_trials/k06_1/b062_t62_open-1-2-l.svg
K06,k06_1.asc,63,63,27,treat-2-2-r.png,3450,16,10,6,0,8,8,0,inverse,AVP,yes,participant_trials/k06_1/b063_t63_treat-2-2-r.svg
K06,k06_1.asc,64,64,28,throw-1-1-r.png,1029,9,3,6,0,2,7,0,direct,AVP,yes,participant_trials/k06_1/b064_t64_throw-1-1-r.svg
K06,k06_1.asc,65,65,29,scold-1-2-l.png,1366,10,4,6,0,6,4,0,direct,AVP,yes,participant_trials/k06_1/b065_t65_scold-1-2-l.svg
K06,k06_1.asc,66,66,30,cover-2-1-l.png,1879,11,6,5,0,10,0,1,inverse,AVP,false start,participant_trials/k06_1/b066_t66_cover-2-1-l.svg
K06,k06_1.asc,67,67,31,hit-1-1-r.png,1743,10,4,6,0,1,9,0,direct,AVP,yes,participant_trials/k06_1/b067_t67_hit-1-1-r.svg
K06,k06_1.asc,68,68,32,paint-2-2-r.png,1745,9,4,5,0,3,6,0,inverse,AVP,false start,participant_trials/k06_1/b068_t68_paint-2-2-r.svg
K07,k07.asc,4,4,1,call-1-1-r.png,4409,15,11,4,0,6,9,0,direct,AVP,pause; false start,participant_trials/k07/b004_t4_call-1-1-r.svg
K07,k07.asc,5,5,2,break-2-2-r.png,,57,0,0,57,18,37,2,-,-,-,participant_trials/k07/b005_t5_break-2-2-r.svg
K07,k07.asc,6,6,3,feed-1-2-l.png,6100,19,14,5,0,12,7,0,direct,AVP,pause; false start,participant_trials/k07/b006_t6_feed-1-2-l.svg
K07,k07.asc,7,7,4,eat-2-1-l.png,10562,30,27,3,0,23,6,1,inverse,VPA,pause,participant_trials/k07/b007_t7_eat-2-1-l.svg
K07,k07.asc,8,8,5,wake-2-2-r.png,5867,21,15,6,0,10,11,0,inverse,AVP,yes,participant_trials/k07/b008_t8_wake-2-2-r.svg
K07,k07.asc,9,9,6,pick-1-1-r.png,2461,12,8,4,0,6,5,1,direct,AVP,yes,participant_trials/k07/b009_t9_pick-1-1-r.svg
K07,k07.asc,10,10,7,makelaugh-2-1-l.png,6198,18,15,3,0,6,11,1,intransitive,AVX,false start,participant_trials/k07/b010_t10_makelaugh-2-1-l.svg
K07,k07.asc,11,11,8,carry-1-2-l.png,3465,13,10,3,0,7,6,0,direct,AVP,pause; false start,participant_trials/k07/b011_t11_carry-1-2-l.svg
K07,k07.asc,12,12,9,teach-1-1-r.png,,42,0,0,42,14,27,1,-,-,-,participant_trials/k07/b012_t12_teach-1-1-r.svg
K07,k07.asc,13,13,10,open-2-2-r.png,4138,20,14,6,0,15,4,1,inverse,APV,pause; false start,participant_trials/k07/b013_t13_open-2-2-r.svg
K07,k07.asc,15,15,11,dress-1-2-l.png,7831,31,22,9,0,21,10,0,past,APVX,false start,participant_trials/k07/b015_t15_dress-1-2-l.svg
K07,k07.asc,16,16,12,throw-2-1-l.png,2603,15,9,6,0,11,4,0,direct,AVP,false start,participant_trials/k07/b016_t16_throw-2-1-l.svg
K07,k07.asc,17,17,13,cut_hair-2-2-r.png,,189,0,0,189,69,112,8,-,-,-,participant_trials/k07/b017_t17_cut_hair-2-2-r.svg
K07,k07.asc,18,18,14,cover-1-1-r.png,3035,12,7,5,0,9,3,0,direct,APV,pause; false start,participant_trials/k07/b018_t18_cover-1-1-r.svg
K07,k07.asc,19,19,15,wash-2-1-l.png,3506,16,11,5,0,9,7,0,inverse,AVP,false start,participant_trials/k07/b019_t19_wash-2-1-l.svg
K07,k07.asc,20,20,16,paint-1-2-l.png,3054,11,6,5,0,9,2,0,direct,AVVP,false start,participant_trials/k07/b020_t20_paint-1-2-l.svg
K07,k07.asc,22,22,17,give_water-1-1-r.png,7297,21,17,4,0,16,3,2,direct,AVP,pause; false start,participant_trials/k07/b022_t22_give_water-1-1-r.svg
K07,k07.asc,24,24,18,clean-2-2-r.png,6043,23,17,6,0,17,4,2,inverse,AVP,yes,participant_trials/k07/b024_t24_clean-2-2-r.svg
K07,k07.asc,26,26,19,push-1-2-l.png,6743,27,22,5,0,12,15,0,intransitive,APV,pause,participant_trials/k07/b026_t26_push-1-2-l.svg
K07,k07.asc,27,27,20,water-2-1-l.png,,96,0,0,96,61,34,1,-,-,-,participant_trials/k07/b027_t27_water-2-1-l.svg
K07,k07.asc,28,28,21,pour-2-2-r.png,,101,0,0,101,67,32,2,-,-,-,participant_trials/k07/b028_t28_pour-2-2-r.svg
K07,k07.asc,29,29,22,plant-1-1-r.png,5962,23,18,5,0,14,6,3,direct,APAAVVP,pause; false start,participant_trials/k07/b029_t29_plant-1-1-r.svg
K07,k07.asc,30,30,23,tie-2-1-l.png,3172,14,11,3,0,6,8,0,direct; past,AVAVXVVP,pause; false start,participant_trials/k07/b030_t30_tie-2-1-l.svg
K07,k07.asc,31,31,24,boil-1-2-l.png,6119,20,16,4,0,12,8,0,direct,AAVP,pause; false start,participant_trials/k07/b031_t31_boil-1-2-l.svg
K07,k07.asc,32,32,25,shoot-1-1-r.png,2897,15,10,5,0,11,4,0,direct,AVP,pause; false start,participant_trials/k07/b032_t32_shoot-1-1-r.svg
K07,k07.asc,33,33,26,hang-2-2-r.png,4009,18,12,6,0,12,4,2,inverse,APV,pause; false start,participant_trials/k07/b033_t33_hang-2-2-r.svg
K07,k07.asc,34,34,27,treat-1-2-l.png,,146,0,0,146,48,97,1,-,-,-,participant_trials/k07/b034_t34_treat-1-2-l.svg
K07,k07.asc,38,38,28,pull-2-1-l.png,4323,19,13,6,0,9,9,1,inverse,APV,pause,participant_trials/k07/b038_t38_pull-2-1-l.svg
K07,k07.asc,39,39,29,scold-2-2-r.png,11188,34,30,4,0,26,8,0,inverse,VAVP,false start,participant_trials/k07/b039_t39_scold-2-2-r.svg
K07,k07.asc,40,40,30,burn-1-1-r.png,7917,23,18,5,0,16,7,0,direct,AVPX,pause,participant_trials/k07/b040_t40_burn-1-1-r.svg
K07,k07.asc,41,41,31,hit-2-1-l.png,5428,20,16,4,0,13,7,0,past,PVA,pause; false start,participant_trials/k07/b041_t41_hit-2-1-l.svg
K07,k07.asc,42,42,32,saw-1-2-l.png,2491,11,7,4,0,3,7,1,direct,APV,pause; false start,participant_trials/k07/b042_t42_saw-1-2-l.svg
K07,k07.asc,43,43,1,give_water-2-1-l.png,21497,51,48,3,0,36,15,0,inverse,AVPP,pause; false start,participant_trials/k07/b043_t43_give_water-2-1-l.svg
K07,k07.asc,44,44,2,break-1-2-l.png,4037,17,12,5,0,7,10,0,other,AVVVP,pause; false start,participant_trials/k07/b044_t44_break-1-2-l.svg
K07,k07.asc,45,45,3,push-2-2-r.png,4087,18,13,5,0,8,10,0,past,AVP,yes,participant_trials/k07/b045_t45_push-2-2-r.svg
K07,k07.asc,46,46,4,eat-1-1-r.png,3986,13,9,4,0,11,2,0,direct,AXVP,pause,participant_trials/k07/b046_t46_eat-1-1-r.svg
K07,k07.asc,47,47,5,pour-1-2-l.png,4022,14,8,6,0,4,9,1,direct,AVP,yes,participant_trials/k07/b047_t47_pour-1-2-l.svg
K07,k07.asc,48,48,6,pick-2-1-l.png,3311,14,9,5,0,9,3,2,inverse,AV,pause,participant_trials/k07/b048_t48_pick-2-1-l.svg
K07,k07.asc,49,49,7,tie-1-1-r.png,3904,13,10,3,0,4,9,0,past,AVPX,yes,participant_trials/k07/b049_t49_tie-1-1-r.svg
K07,k07.asc,50,50,8,carry-2-2-r.png,4376,19,12,7,0,11,8,0,inverse,AVP,false start,participant_trials/k07/b050_t50_carry-2-2-r.svg
K07,k07.asc,51,51,9,call-2-1-l.png,12299,32,29,3,0,26,6,0,inverse,AVP,false start,participant_trials/k07/b051_t51_call-2-1-l.svg
K07,k07.asc,52,52,10,clean-1-2-l.png,5810,21,16,5,0,17,4,0,direct,AVP,yes,participant_trials/k07/b052_t52_clean-1-2-l.svg
K07,k07.asc,53,53,11,feed-2-2-r.png,4170,18,13,5,0,10,8,0,inverse,AVP,pause; false start,participant_trials/k07/b053_t53_feed-2-2-r.svg
K07,k07.asc,54,54,12,water-1-1-r.png,11316,37,30,7,0,32,4,1,direct,AVP,pause,participant_trials/k07/b054_t54_water-1-1-r.svg
K07,k07.asc,55,55,13,wake-1-2-l.png,6378,25,18,7,0,18,7,0,direct,AVP,pause; false start,participant_trials/k07/b055_t55_wake-1-2-l.svg
K07,k07.asc,56,56,14,plant-2-1-l.png,,96,0,0,96,49,39,8,-,-,-,participant_trials/k07/b056_t56_plant-2-1-l.svg
K07,k07.asc,57,57,15,makelaugh-1-1-r.png,22072,56,53,3,0,31,24,1,other,AVAV,pause,participant_trials/k07/b057_t57_makelaugh-1-1-r.svg
K07,k07.asc,58,58,16,boil-2-2-r.png,13318,38,33,5,0,20,18,0,inverse,AVP,yes,participant_trials/k07/b058_t58_boil-2-2-r.svg
K07,k07.asc,59,59,17,teach-2-1-l.png,,54,0,0,54,26,27,1,-,-,-,participant_trials/k07/b059_t59_teach-2-1-l.svg
K07,k07.asc,61,61,18,hang-1-2-l.png,4864,19,13,6,0,15,3,1,direct,APVX,pause,participant_trials/k07/b061_t61_hang-1-2-l.svg
K07,k07.asc,63,63,19,dress-2-2-r.png,8540,25,22,3,0,11,13,1,other,AXPVV,pause; false start,participant_trials/k07/b063_t63_dress-2-2-r.svg
K07,k07.asc,64,64,20,pull-1-1-r.png,6523,19,14,5,0,12,7,0,intransitive,AVV,yes,participant_trials/k07/b064_t64_pull-1-1-r.svg
K07,k07.asc,65,65,21,cut_hair-1-2-l.png,,55,0,0,55,16,38,1,-,-,-,participant_trials/k07/b065_t65_cut_hair-1-2-l.svg
K07,k07.asc,66,66,22,burn-2-1-l.png,3140,15,11,4,0,10,5,0,inverse,APVX,pause,participant_trials/k07/b066_t66_burn-2-1-l.svg
K07,k07.asc,67,67,23,wash-1-1-r.png,3088,11,8,3,0,5,5,1,direct,AVP,pause; false start,participant_trials/k07/b067_t67_wash-1-1-r.svg
K07,k07.asc,68,68,24,saw-2-2-r.png,,27,0,0,27,16,9,2,-,-,-,participant_trials/k07/b068_t68_saw-2-2-r.svg
K07,k07.asc,69,69,25,shoot-2-1-l.png,3741,20,11,9,0,9,10,1,inverse,APV,yes,participant_trials/k07/b069_t69_shoot-2-1-l.svg
K07,k07.asc,70,70,26,open-1-2-l.png,3727,17,13,4,0,12,5,0,direct,APV,pause; false start,participant_trials/k07/b070_t70_open-1-2-l.svg
K07,k07.asc,71,71,27,treat-2-2-r.png,15613,52,40,12,0,36,16,0,inverse,AVPX,pause,participant_trials/k07/b071_t71_treat-2-2-r.svg
K07,k07.asc,72,72,28,throw-1-1-r.png,5677,22,18,4,0,17,5,0,direct; past,AVVVP,pause; false start,participant_trials/k07/b072_t72_throw-1-1-r.svg
K07,k07.asc,73,73,29,scold-1-2-l.png,3440,16,10,6,0,10,6,0,direct,AVP,pause; false start,participant_trials/k07/b073_t73_scold-1-2-l.svg
K07,k07.asc,74,74,30,cover-2-1-l.png,5791,22,18,4,0,16,6,0,inverse,AV,pause,participant_trials/k07/b074_t74_cover-2-1-l.svg
K07,k07.asc,76,76,31,hit-1-1-r.png,5354,18,14,4,0,11,7,0,past,APV,pause; false start,participant_trials/k07/b076_t76_hit-1-1-r.svg
K07,k07.asc,77,77,32,paint-2-2-r.png,4442,16,13,3,0,12,4,0,inverse,AVP,pause; false start,participant_trials/k07/b077_t77_paint-2-2-r.svg
K07,k07_2.asc,4,4,1,call-2-2-r.png,2773,25,15,10,0,11,10,4,direct,AVP,yes,participant_trials/k07_2/b004_t4_call-2-2-r.svg
K07,k07_2.asc,5,5,2,break-1-1-r.png,2833,22,12,10,0,6,16,0,direct,AVP,false start,participant_trials/k07_2/b005_t5_break-1-1-r.svg
K07,k07_2.asc,6,6,3,feed-2-1-l.png,4842,20,13,7,0,15,4,1,invtransitive; inverse,AVPV,yes,participant_trials/k07_2/b006_t6_feed-2-1-l.svg
K07,k07_2.asc,7,7,4,eat-1-2-l.png,4788,23,11,12,0,11,12,0,direct,AVPV,yes,participant_trials/k07_2/b007_t7_eat-1-2-l.svg
K07,k07_2.asc,8,8,5,wake-1-1-r.png,3062,31,17,14,0,15,16,0,direct,AVP,yes,participant_trials/k07_2/b008_t8_wake-1-1-r.svg
K07,k07_2.asc,9,9,6,pick-2-2-r.png,1708,15,5,10,0,5,10,0,inverse,AVP,russian,participant_trials/k07_2/b009_t9_pick-2-2-r.svg
K07,k07_2.asc,10,10,7,makelaugh-1-2-l.png,4149,25,17,8,0,15,10,0,direct,VPA,yes,participant_trials/k07_2/b010_t10_makelaugh-1-2-l.svg
K07,k07_2.asc,11,11,8,carry-2-1-l.png,3670,29,18,11,0,20,9,0,inverse,AVP,yes,participant_trials/k07_2/b011_t11_carry-2-1-l.svg
K07,k07_2.asc,12,12,9,teach-2-2-r.png,,36,0,0,36,21,14,1,-,-,-,participant_trials/k07_2/b012_t12_teach-2-2-r.svg
K07,k07_2.asc,13,13,10,open-1-1-r.png,2554,12,7,5,0,7,4,1,direct,AVP,false start,participant_trials/k07_2/b013_t13_open-1-1-r.svg
K07,k07_2.asc,14,14,11,dress-2-1-l.png,2173,11,7,4,0,9,1,1,inverse,AXPVP,false start,participant_trials/k07_2/b014_t14_dress-2-1-l.svg
K07,k07_2.asc,15,15,12,throw-1-2-l.png,2264,17,8,9,0,9,8,0,direct,AVP,russian,participant_trials/k07_2/b015_t15_throw-1-2-l.svg
K07,k07_2.asc,16,16,13,cut_hair-1-1-r.png,3326,29,12,17,0,6,23,0,direct,AVP,false start,participant_trials/k07_2/b016_t16_cut_hair-1-1-r.svg
K07,k07_2.asc,17,17,14,cover-2-2-r.png,3598,14,10,4,0,8,6,0,inverse,AVP,russian,participant_trials/k07_2/b017_t17_cover-2-2-r.svg
K07,k07_2.asc,18,18,15,wash-1-2-l.png,2918,17,9,8,0,6,11,0,direct,AVP,yes,participant_trials/k07_2/b018_t18_wash-1-2-l.svg
K07,k07_2.asc,19,19,16,paint-2-1-l.png,4053,20,10,10,0,13,7,0,direct,AVP,yes,participant_trials/k07_2/b019_t19_paint-2-1-l.svg
K07,k07_2.asc,20,20,17,give_water-2-2-r.png,3572,17,10,7,0,13,3,1,inverse,AVP,yes,participant_trials/k07_2/b020_t20_give_water-2-2-r.svg
K07,k07_2.asc,21,21,18,clean-1-1-r.png,2619,13,9,4,0,7,4,2,direct,AVP,yes,participant_trials/k07_2/b021_t21_clean-1-1-r.svg
K07,k07_2.asc,22,22,19,push-2-1-l.png,4274,21,14,7,0,12,9,0,past,AVP,yes,participant_trials/k07_2/b022_t22_push-2-1-l.svg
K07,k07_2.asc,23,23,20,water-1-2-l.png,,24,0,0,24,10,14,0,-,-,-,participant_trials/k07_2/b023_t23_water-1-2-l.svg
K07,k07_2.asc,24,24,21,pour-1-1-r.png,3371,15,11,4,0,7,7,1,past,APVX,pause,participant_trials/k07_2/b024_t24_pour-1-1-r.svg
K07,k07_2.asc,25,25,22,plant-2-2-r.png,,31,0,0,31,15,15,1,-,-,-,participant_trials/k07_2/b025_t25_plant-2-2-r.svg
K07,k07_2.asc,26,26,23,tie-1-2-l.png,1915,9,5,4,0,3,5,1,past,AXVP,pause,participant_trials/k07_2/b026_t26_tie-1-2-l.svg
K07,k07_2.asc,27,27,24,boil-2-1-l.png,3841,14,10,4,0,8,6,0,inverse,AVP,false start,participant_trials/k07_2/b027_t27_boil-2-1-l.svg
K07,k07_2.asc,28,28,25,shoot-2-2-r.png,2910,15,11,4,0,11,4,0,inverse,AVP,yes,participant_trials/k07_2/b028_t28_shoot-2-2-r.svg
K07,k07_2.asc,29,29,26,hang-1-1-r.png,3264,13,9,4,0,10,3,0,direct,AVP,russian,participant_trials/k07_2/b029_t29_hang-1-1-r.svg
K07,k07_2.asc,30,30,27,treat-2-1-l.png,6205,19,13,6,0,7,12,0,inverse,PVA,pause; false start,participant_trials/k07_2/b030_t30_treat-2-1-l.svg
K07,k07_2.asc,31,31,28,pull-1-2-l.png,1943,11,8,3,0,4,7,0,direct,AVP,russian,participant_trials/k07_2/b031_t31_pull-1-2-l.svg
K07,k07_2.asc,32,32,29,scold-1-1-r.png,3886,15,11,4,0,10,4,1,direct,AVP,pause; false start,participant_trials/k07_2/b032_t32_scold-1-1-r.svg
K07,k07_2.asc,33,33,30,burn-2-2-r.png,3739,18,13,5,0,11,7,0,inverse,AVXVP,pause; false start,participant_trials/k07_2/b033_t33_burn-2-2-r.svg
K07,k07_2.asc,34,34,31,hit-1-2-l.png,4735,18,13,5,0,8,9,1,direct,AVP,false start,participant_trials/k07_2/b034_t34_hit-1-2-l.svg
K07,k07_2.asc,35,35,32,saw-2-1-l.png,3799,14,10,4,0,7,7,0,direct,AVP,yes,participant_trials/k07_2/b035_t35_saw-2-1-l.svg
K07,k07_2.asc,36,36,1,give_water-1-2-l.png,11010,43,38,5,0,26,17,0,direct,AVP,false start,participant_trials/k07_2/b036_t36_give_water-1-2-l.svg
K07,k07_2.asc,37,37,2,break-2-1-l.png,4408,20,12,8,0,14,6,0,intransitive,AVP,yes,participant_trials/k07_2/b037_t37_break-2-1-l.svg
K07,k07_2.asc,38,38,3,push-1-1-r.png,4545,21,14,7,0,9,12,0,past,AVP,false start,participant_trials/k07_2/b038_t38_push-1-1-r.svg
K07,k07_2.asc,39,39,4,eat-2-2-r.png,3107,14,10,4,0,7,7,0,inverse,AVP,russian,participant_trials/k07_2/b039_t39_eat-2-2-r.svg
K07,k07_2.asc,40,40,5,pour-2-1-l.png,,33,0,0,33,19,14,0,-,-,-,participant_trials/k07_2/b040_t40_pour-2-1-l.svg
K07,k07_2.asc,41,41,6,pick-1-2-l.png,3668,13,10,3,0,8,5,0,direct,AVP,russian,participant_trials/k07_2/b041_t41_pick-1-2-l.svg
K07,k07_2.asc,42,42,7,tie-2-2-r.png,2296,12,7,5,0,4,8,0,past,AVP,yes,participant_trials/k07_2/b042_t42_tie-2-2-r.svg
K07,k07_2.asc,43,43,8,carry-1-1-r.png,1912,12,4,8,0,2,10,0,direct,AVP,yes,participant_trials/k07_2/b043_t43_carry-1-1-r.svg
K07,k07_2.asc,44,44,9,call-1-2-l.png,2040,13,5,8,0,7,6,0,direct,AVP,yes,participant_trials/k07_2/b044_t44_call-1-2-l.svg
K07,k07_2.asc,45,45,10,clean-2-1-l.png,2953,14,10,4,0,12,2,0,inverse,AVP,yes,participant_trials/k07_2/b045_t45_clean-2-1-l.svg
K07,k07_2.asc,46,46,11,feed-1-1-r.png,3296,20,10,10,0,9,6,5,direct,AVP,yes,participant_trials/k07_2/b046_t46_feed-1-1-r.svg
K07,k07_2.asc,47,47,12,water-2-2-r.png,,27,0,0,27,13,14,0,-,-,-,participant_trials/k07_2/b047_t47_water-2-2-r.svg
K07,k07_2.asc,48,48,13,wake-2-1-l.png,3372,14,9,5,0,6,8,0,inverse,AAVP,yes,participant_trials/k07_2/b048_t48_wake-2-1-l.svg
K07,k07_2.asc,49,49,14,plant-1-2-l.png,,22,0,0,22,6,16,0,-,-,-,participant_trials/k07_2/b049_t49_plant-1-2-l.svg
K07,k07_2.asc,50,50,15,makelaugh-2-2-r.png,,61,0,0,61,42,19,0,-,-,-,participant_trials/k07_2/b050_t50_makelaugh-2-2-r.svg
K07,k07_2.asc,51,51,16,boil-1-1-r.png,2306,11,6,5,0,5,6,0,direct,AVXP,false start,participant_trials/k07_2/b051_t51_boil-1-1-r.svg
K07,k07_2.asc,52,52,17,teach-1-2-l.png,,57,0,0,57,47,9,1,-,-,-,participant_trials/k07_2/b052_t52_teach-1-2-l.svg
K07,k07_2.asc,53,53,18,hang-2-1-l.png,2874,16,10,6,0,13,2,1,inverse,AVPP,russian,participant_trials/k07_2/b053_t53_hang-2-1-l.svg
K07,k07_2.asc,54,54,19,dress-1-1-r.png,2628,14,7,7,0,9,5,0,inverse,AVPP,pause; false start,participant_trials/k07_2/b054_t54_dress-1-1-r.svg
K07,k07_2.asc,56,56,21,cut_hair-2-1-l.png,2539,12,8,4,0,7,5,0,inverse,AVXAVPP,pause; false start; russian,participant_trials/k07_2/b056_t56_cut_hair-2-1-l.svg
K07,k07_2.asc,57,57,22,burn-1-2-l.png,3462,18,8,10,0,8,10,0,direct,AVP,pause,participant_trials/k07_2/b057_t57_burn-1-2-l.svg
K07,k07_2.asc,58,58,23,wash-2-2-r.png,3466,17,8,9,0,6,11,0,inverse,AVP,false start,participant_trials/k07_2/b058_t58_wash-2-2-r.svg
K07,k07_2.asc,59,59,24,saw-1-1-r.png,1745,8,6,2,0,3,5,0,direct,AVP,yes,participant_trials/k07_2/b059_t59_saw-1-1-r.svg
K07,k07_2.asc,60,60,25,shoot-1-2-l.png,3158,14,9,5,0,6,8,0,direct,AVP,russian,participant_trials/k07_2/b060_t60_shoot-1-2-l.svg
K07,k07_2.asc,61,61,26,open-2-1-l.png,3877,17,13,4,0,9,8,0,inverse,AVP,yes,participant_trials/k07_2/b061_t61_open-2-1-l.svg
K07,k07_2.asc,63,63,27,treat-1-1-r.png,3376,16,10,6,0,8,8,0,direct,AVP,false start,participant_trials/k07_2/b063_t63_treat-1-1-r.svg
K07,k07_2.asc,64,64,28,throw-2-2-r.png,2502,14,8,6,0,8,6,0,past,AVP,yes,participant_trials/k07_2/b064_t64_throw-2-2-r.svg
K07,k07_2.asc,65,65,29,scold-2-1-l.png,2986,14,9,5,0,9,5,0,inverse,APV,false start,participant_trials/k07_2/b065_t65_scold-2-1-l.svg
K07,k07_2.asc,67,67,30,cover-1-2-l.png,2936,14,9,5,0,9,5,0,direct,AVP,russian,participant_trials/k07_2/b067_t67_cover-1-2-l.svg
K07,k07_2.asc,68,68,31,hit-2-2-r.png,5396,19,14,5,0,11,7,1,past,AVP,yes,participant_trials/k07_2/b068_t68_hit-2-2-r.svg
K07,k07_2.asc,69,69,32,paint-1-1-r.png,2566,15,8,7,0,10,4,1,direct,AVP,yes,participant_trials/k07_2/b069_t69_paint-1-1-r.svg
K08,k08_2_p2.asc,4,4,1,call-2-2-r.png,,5,0,0,5,3,2,0,-,-,-,participant_trials/k08_2_p2/b004_t4_call-2-2-r.svg
K08,k08_2_p2.asc,5,5,2,break-1-1-r.png,1595,3,3,0,0,2,1,0,direct,AV,yes,participant_trials/k08_2_p2/b005_t5_break-1-1-r.svg
