participant,referent,time_bin_start_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
IMI_b2,patient,2050,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2100,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2150,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2200,0.650000,0.409390,4,0.240610,1.000000
IMI_b2,patient,2250,0.500000,0.577350,4,0.000000,1.000000
IMI_b2,patient,2300,0.500000,0.577350,4,0.000000,1.000000
IMI_b2,patient,2350,0.500000,0.577350,4,0.000000,1.000000
IMI_b2,patient,2400,0.500000,0.577350,4,0.000000,1.000000
IMI_b2,patient,2450,0.555000,0.521632,4,0.033368,1.000000
IMI_b2,patient,2500,0.750000,0.500000,4,0.250000,1.000000
IMI_b2,patient,2550,0.750000,0.500000,4,0.250000,1.000000
IMI_b2,patient,2600,0.750000,0.500000,4,0.250000,1.000000
IMI_b2,patient,2650,0.855000,0.290000,4,0.565000,1.000000
IMI_b2,patient,2700,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2750,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2800,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2850,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2900,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,2950,0.885000,0.230000,4,0.655000,1.000000
IMI_b2,patient,3000,0.750000,0.500000,4,0.250000,1.000000
IMI_b2,patient,3050,0.750000,0.500000,4,0.250000,1.000000
IMI_b2,patient,3100,0.895000,0.210000,4,0.685000,1.000000
IMI_b2,patient,3150,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,3200,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,3250,1.000000,0.000000,4,1.000000,1.000000
IMI_b2,patient,3300,0.650000,0.409390,4,0.240610,1.000000
IMI_b2,patient,3350,0.500000,0.577350,4,0.000000,1.000000
IMI_b2,patient,3400,0.585000,0.498899,4,0.086101,1.000000
IMI_b2,patient,3450,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,agent,0,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,50,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,100,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,150,0.170000,0.340000,4,0.000000,0.510000
TVG_a3,agent,200,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,agent,250,0.035000,0.070000,4,0.000000,0.105000
TVG_a3,agent,300,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,350,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,400,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,450,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,500,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,550,0.340000,0.471593,4,0.000000,0.811593
TVG_a3,agent,600,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,650,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,700,0.620000,0.480555,4,0.139445,1.000000
TVG_a3,agent,750,0.610000,0.484837,4,0.125163,1.000000
TVG_a3,agent,800,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,850,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,900,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,950,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,1000,0.460000,0.535164,4,0.000000,0.995164
TVG_a3,agent,1050,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,1100,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,1150,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,1200,0.270000,0.439848,4,0.000000,0.709848
TVG_a3,agent,1250,0.200000,0.400000,4,0.000000,0.600000
TVG_a3,agent,1300,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,agent,1350,0.160000,0.320000,4,0.000000,0.480000
TVG_a3,agent,1400,0.485000,0.560565,4,0.000000,1.000000
TVG_a3,agent,1450,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,1500,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,1550,0.310000,0.473709,4,0.000000,0.783709
TVG_a3,agent,1600,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,1650,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,1700,0.160000,0.320000,4,0.000000,0.480000
TVG_a3,agent,1750,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,agent,1800,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,agent,1850,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,agent,1900,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,agent,1950,0.030000,0.060000,4,0.000000,0.090000
TVG_a3,agent,2000,0.320000,0.472158,4,0.000000,0.792158
TVG_a3,agent,2050,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,2100,0.380000,0.480555,4,0.000000,0.860555
TVG_a3,agent,2150,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2200,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2250,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2300,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2350,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2400,0.370000,0.477074,4,0.000000,0.847074
TVG_a3,agent,2450,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,2500,0.405000,0.492714,4,0.000000,0.897714
TVG_a3,agent,2550,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2600,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2650,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,2700,0.640000,0.468473,4,0.171527,1.000000
TVG_a3,agent,2750,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,agent,2800,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,agent,2850,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,agent,2900,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,agent,2950,0.650000,0.472582,4,0.177418,1.000000
TVG_a3,agent,3000,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,3050,0.395000,0.472264,4,0.000000,0.867264
TVG_a3,agent,3100,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,3150,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,3200,0.235000,0.430929,4,0.000000,0.665929
TVG_a3,agent,3250,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,agent,3300,0.325000,0.471699,4,0.000000,0.796699
TVG_a3,agent,3350,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,agent,3400,0.580000,0.502262,4,0.077738,1.000000
TVG_a3,agent,3450,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,0,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,50,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,100,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,150,0.330000,0.471452,4,0.000000,0.801452
TVG_a3,patient,200,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,250,0.615000,0.482597,4,0.132403,1.000000
TVG_a3,patient,300,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,350,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,400,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,450,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,500,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,550,0.440000,0.465331,4,0.000000,0.905331
TVG_a3,patient,600,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,650,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,700,0.225000,0.266020,4,0.000000,0.491020
TVG_a3,patient,750,0.390000,0.484837,4,0.000000,0.874837
TVG_a3,patient,800,0.435000,0.513387,4,0.000000,0.948387
TVG_a3,patient,850,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,900,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,950,0.020000,0.040000,4,0.000000,0.060000
TVG_a3,patient,1000,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,patient,1050,0.240000,0.480000,4,0.000000,0.720000
TVG_a3,patient,1100,0.470000,0.544916,4,0.000000,1.000000
TVG_a3,patient,1150,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1200,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1250,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1300,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1350,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1400,0.265000,0.490816,4,0.000000,0.755816
TVG_a3,patient,1450,0.285000,0.481214,4,0.000000,0.766214
TVG_a3,patient,1500,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1550,0.445000,0.511827,4,0.000000,0.956827
TVG_a3,patient,1600,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1650,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,1700,0.755000,0.308275,4,0.446725,1.000000
TVG_a3,patient,1750,1.000000,0.000000,4,1.000000,1.000000
TVG_a3,patient,1800,1.000000,0.000000,4,1.000000,1.000000
TVG_a3,patient,1850,0.920000,0.160000,4,0.760000,1.000000
TVG_a3,patient,1900,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,1950,0.455000,0.421861,4,0.033139,0.876861
TVG_a3,patient,2000,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,patient,2050,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,patient,2100,0.070000,0.140000,4,0.000000,0.210000
TVG_a3,patient,2150,0.385000,0.482597,4,0.000000,0.867597
TVG_a3,patient,2200,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,2250,0.515000,0.560565,4,0.000000,1.000000
TVG_a3,patient,2300,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,2350,0.750000,0.500000,4,0.250000,1.000000
TVG_a3,patient,2400,0.630000,0.477074,4,0.152926,1.000000
TVG_a3,patient,2450,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,2500,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,2550,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,2600,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,2650,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,2700,0.355000,0.473392,4,0.000000,0.828392
TVG_a3,patient,2750,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,2800,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,2850,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,2900,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,2950,0.350000,0.472582,4,0.000000,0.822582
TVG_a3,patient,3000,0.500000,0.577350,4,0.000000,1.000000
TVG_a3,patient,3050,0.535000,0.419960,4,0.115040,0.954960
TVG_a3,patient,3100,0.385000,0.482597,4,0.000000,0.867597
TVG_a3,patient,3150,0.250000,0.500000,4,0.000000,0.750000
TVG_a3,patient,3200,0.190000,0.380000,4,0.000000,0.570000
TVG_a3,patient,3250,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,patient,3300,0.170000,0.340000,4,0.000000,0.510000
TVG_a3,patient,3350,0.000000,0.000000,4,0.000000,0.000000
TVG_a3,patient,3400,0.020000,0.040000,4,0.000000,0.060000
TVG_a3,patient,3450,0.250000,0.500000,4,0.000000,0.750000
ATL_b2,agent,0,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,50,0.133333,0.230940,3,0.000000,0.400000
ATL_b2,agent,100,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,150,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,200,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,250,0.600000,0.529150,3,0.000000,1.000000
ATL_b2,agent,300,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,350,0.486667,0.500533,3,0.000000,1.000000
ATL_b2,agent,400,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,450,0.033333,0.057735,3,0.000000,0.100000
ATL_b2,agent,500,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,550,0.020000,0.034641,3,0.000000,0.060000
ATL_b2,agent,600,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,650,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,700,0.960000,0.034641,3,0.920000,1.000000
ATL_b2,agent,750,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,800,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,850,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,900,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,950,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,1000,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,1050,0.680000,0.554256,3,0.040000,1.000000
ATL_b2,agent,1100,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,1150,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,1200,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,1250,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,1300,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,1350,0.266667,0.362951,3,0.000000,0.685766
ATL_b2,agent,1400,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,1450,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,1500,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,1550,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,1600,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,1650,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,1700,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,1750,0.233333,0.404145,3,0.000000,0.700000
ATL_b2,agent,1800,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,1850,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,1900,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,1950,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,2000,0.146667,0.254034,3,0.000000,0.440000
ATL_b2,agent,2050,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,2100,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,agent,2150,0.260000,0.450333,3,0.000000,0.780000
ATL_b2,agent,2200,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,2250,0.526667,0.502129,3,0.000000,1.000000
ATL_b2,agent,2300,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,2350,0.480000,0.501199,3,0.000000,1.000000
ATL_b2,agent,2400,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,agent,2450,0.806667,0.224796,3,0.547094,1.000000
ATL_b2,agent,2500,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2550,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2600,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2650,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2700,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2750,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2800,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2850,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,agent,2900,0.840000,0.277128,3,0.520000,1.000000
ATL_b2,agent,2950,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3000,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3050,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3100,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3150,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3200,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3250,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3300,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3350,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3400,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,agent,3450,0.633333,0.550757,3,0.000000,1.000000
ATL_b2,patient,0,0.446667,0.508462,3,0.000000,1.000000
ATL_b2,patient,50,0.113333,0.196299,3,0.000000,0.340000
ATL_b2,patient,100,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,150,0.146667,0.189033,3,0.000000,0.364943
ATL_b2,patient,200,0.366667,0.550757,3,0.000000,1.000000
ATL_b2,patient,250,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,300,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,350,0.513333,0.500533,3,0.000000,1.000000
ATL_b2,patient,400,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,450,0.966667,0.057735,3,0.900000,1.000000
ATL_b2,patient,500,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,patient,550,0.980000,0.034641,3,0.940000,1.000000
ATL_b2,patient,600,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,650,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,700,0.040000,0.034641,3,0.000000,0.080000
ATL_b2,patient,750,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,800,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,850,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,900,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,950,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,1000,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,1050,0.320000,0.554256,3,0.000000,0.960000
ATL_b2,patient,1100,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,1150,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,1200,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,1250,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,1300,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,1350,0.733333,0.362951,3,0.314234,1.000000
ATL_b2,patient,1400,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,patient,1450,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,patient,1500,0.900000,0.173205,3,0.700000,1.000000
ATL_b2,patient,1550,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,1600,0.720000,0.484974,3,0.160000,1.000000
ATL_b2,patient,1650,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,patient,1700,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,patient,1750,0.766667,0.404145,3,0.300000,1.000000
ATL_b2,patient,1800,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,1850,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,1900,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,1950,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,2000,0.853333,0.254034,3,0.560000,1.000000
ATL_b2,patient,2050,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,patient,2100,1.000000,0.000000,3,1.000000,1.000000
ATL_b2,patient,2150,0.740000,0.450333,3,0.220000,1.000000
ATL_b2,patient,2200,0.666667,0.577350,3,0.000000,1.000000
ATL_b2,patient,2250,0.473333,0.502129,3,0.000000,1.000000
ATL_b2,patient,2300,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,2350,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,2400,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,2450,0.046667,0.080829,3,0.000000,0.140000
ATL_b2,patient,2500,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2550,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2600,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2650,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2700,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2750,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2800,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2850,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,2900,0.160000,0.277128,3,0.000000,0.480000
ATL_b2,patient,2950,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,3000,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,3050,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,3100,0.320000,0.554256,3,0.000000,0.960000
ATL_b2,patient,3150,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,3200,0.000000,0.000000,3,0.000000,0.000000
ATL_b2,patient,3250,0.326667,0.565803,3,0.000000,0.980000
ATL_b2,patient,3300,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,3350,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,3400,0.333333,0.577350,3,0.000000,1.000000
ATL_b2,patient,3450,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,0,0.320000,0.554256,3,0.000000,0.960000
KSM_a1,agent,50,0.586667,0.508068,3,0.000000,1.000000
KSM_a1,agent,100,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,150,0.546667,0.506491,3,0.000000,1.000000
KSM_a1,agent,200,0.913333,0.150111,3,0.740000,1.000000
KSM_a1,agent,250,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,300,0.993333,0.011547,3,0.980000,1.000000
KSM_a1,agent,350,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,400,0.353333,0.560833,3,0.000000,1.000000
KSM_a1,agent,450,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,500,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,550,0.393333,0.533042,3,0.000000,1.000000
KSM_a1,agent,600,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,650,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,700,0.826667,0.300222,3,0.480000,1.000000
KSM_a1,agent,750,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,800,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,850,0.840000,0.277128,3,0.520000,1.000000
KSM_a1,agent,900,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,950,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1000,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1050,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1100,0.593333,0.525484,3,0.000000,1.000000
KSM_a1,agent,1150,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,1200,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,1250,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,1300,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,1350,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,1400,0.373333,0.546016,3,0.000000,1.000000
KSM_a1,agent,1450,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1500,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1550,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1600,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1650,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,1700,0.880000,0.207846,3,0.640000,1.000000
KSM_a1,agent,1750,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,1800,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,1850,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,1900,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,1950,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,2000,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,2050,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,2100,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,2150,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,2200,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,agent,2250,0.753333,0.427239,3,0.260000,1.000000
KSM_a1,agent,2300,0.566667,0.513160,3,0.000000,1.000000
KSM_a1,agent,2350,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2400,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2450,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2500,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2550,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2600,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2650,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2700,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2750,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,2800,0.253333,0.438786,3,0.000000,0.760000
KSM_a1,agent,2850,0.060000,0.103923,3,0.000000,0.180000
KSM_a1,agent,2900,0.353333,0.560833,3,0.000000,1.000000
KSM_a1,agent,2950,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,3000,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,3050,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,3100,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,3150,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,3200,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,agent,3250,0.520000,0.501199,3,0.000000,1.000000
KSM_a1,agent,3300,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,3350,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,agent,3400,0.573333,0.475955,3,0.023748,1.000000
KSM_a1,agent,3450,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,patient,0,0.346667,0.566157,3,0.000000,1.000000
KSM_a1,patient,50,0.373333,0.546016,3,0.000000,1.000000
KSM_a1,patient,100,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,patient,150,0.453333,0.506491,3,0.000000,1.000000
KSM_a1,patient,200,0.086667,0.150111,3,0.000000,0.260000
KSM_a1,patient,250,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,patient,300,0.006667,0.011547,3,0.000000,0.020000
KSM_a1,patient,350,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,patient,400,0.646667,0.560833,3,0.000000,1.000000
KSM_a1,patient,450,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,patient,500,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,patient,550,0.606667,0.533042,3,0.000000,1.000000
KSM_a1,patient,600,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,patient,650,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,patient,700,0.173333,0.300222,3,0.000000,0.520000
KSM_a1,patient,750,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,patient,800,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,patient,850,0.113333,0.196299,3,0.000000,0.340000
KSM_a1,patient,900,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,patient,950,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,patient,1000,0.120000,0.207846,3,0.000000,0.360000
KSM_a1,patient,1050,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,patient,1100,0.406667,0.525484,3,0.000000,1.000000
