participant's id,list,number,trial_num,image,ans,agens,patiens,age,cond,agens_gender,patiens_gender,agens_num,patiens_num,patiens_animacy,practice,translation,transcription,reaction time,fluency,sentence type,word order,comments,
К09,1,3,0,dogs_bite.png,tr3.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Собаки кусают мужчину,--,-,-,-,-,,
К09,1,4,1,call-1-1-r.png,call-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,m,1,1,1,0,Бабушка зовёт дедушку,ага.. г'оля ой.. как же? так лян'энак  кун.. кукувычынын  г'олянак,7941,pause; false start; russian,direct,PXAVP,"NB! ВР говорит, что участница сочиняет слова на ходу :)",
К09,1,5,2,break-2-2-r.png,break-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,n,2,2,0,0,Два мальчика ломают два домика,"ага.. г'оляв'  накунчимав'н'ынав'  яя,в'",1674,yes,inverse,AVP,,
К09,1,6,3,feed-1-2-l.png,feed-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,f,1,2,1,0,Дедушка кормит двух бабушек,ПРОПУСК,-,-,-,-,,
К09,1,7,4,eat-2-1-l.png,eat-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,n,2,1,0,0,Две женщины едят одно яблоко,ага.. г'оляв' ой  лян'эв' ку.. яблоко как?.. кавъёлан' яблоката,3376,false start; russian,intransitive,AXAPXVP,,
К09,1,8,5,wake-2-2-r.png,wake-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,m,2,2,1,0,Две женщины будят двух мужчин,ага.. так лян'эв'э ээ нэ.. нэнэкэв'... куныкг'евылан' голяв',2647,false start,intransitive,AVVP,,
К09,1,9,6,pick-1-1-r.png,pick-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,n,1,1,0,0,Мальчик срывает цветок,ага.. г'оля ээ куйекминын ээ уже забыла  г'оля ээ куйекмины в'ытв'ыт да в'ытв'ыт,2987,false start; russian,direct,AAXAVP,,
К09,1,10,7,makelaugh-2-1-l.png,makelaugh-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,m,2,1,1,0,Две бабушки смешат дедушку,ага..  Г'олянак нэ..кукурвырн'нын лян'эв' ,1326,yes,inverse,AVP,,
К09,1,11,8,carry-1-2-l.png,carry-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,n,1,2,0,0,Женщина несёт два ведра,ага.. Лян'э ээ ку.. кунн'ин'ныв' ведров',2023,pause; false start,direct,AVP,,
К09,1,12,9,teach-1-1-r.png,teach-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,m,1,1,1,0,Женщина учит мужчину,ага.. Лян'э ээ кунгыев'лэвын'..нин г'оля ,1737,pause; false start,direct,AVP,,
К09,1,13,10,open-2-2-r.png,open-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,n,1,1,0,0,Двое дедушек открывают две двери,ПРОПУСК,-,-,-,-,,
К09,1,14,11,dress-1-2-l.png,dress-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка одевает двух дедушек,угу.. Лян'э ээ че она делает? угу.. Лян'энак кумитав'.. кон.. куелыннэн г'олянак,15045,false start; russian,direct,AXAVVP,,
К09,1,15,12,throw-2-1-l.png,throw-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,n,2,1,0,0,Два мальчика бросают мяч,"Г'оляв'э ээ кок,апля...  кок,апля.. или.. куйичвылан' к'апла",1711,false start; russian,incorporation; intransitive,AVXVP,,
К09,1,16,13,cut_hair-2-2-r.png,cut_hair-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,f,2,2,1,0,Два мальчика стригут двух девочек,ага.. г'оляв'  ээ лакалала кон.. нэ.. ээ кычв'ыю  г'олян.. ой.. лян'энак ,2346,false start; russian,other,AXXPXX,глагола нет,
К09,1,17,14,cover-1-1-r.png,cover-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,n,1,1,0,0,Женщина накрывает один цветок,угу так.. Конакрыватын'нын  лян'энак в'ытв'ыт,3643,yes,direct,VAP,,
К09,1,18,15,wash-2-1-l.png,wash-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,m,2,1,1,0,Две бабушки моют одного дедушку,ага.. Лян'энак нэкун.. так.. кумылыннын..  нэкун.. нанкокоплевыткын нанкокоплевыткын ага г'оляв',2349,false start; russian,direct; inverse,AVXVVVXP,,
К09,1,19,16,paint-1-2-l.png,paint-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,n,1,2,0,0,Девочка красит две доски,ага.. кокраскатынын лян'э... кокраскан'нынын лян'э... доски что ли? доскав' все,2474,false start; russian,direct,VAVAPX,,
К09,1,20,17,give_water-1-1-r.png,give_water-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,f,1,1,1,0,Мужчина поит женщину,угу.. э.. кун..енив'ычевын'нын... г'оля  куненив'ычевын'нын  лян'э ага,7882,false start,direct,VAVP,,
К09,1,21,18,clean-2-2-r.png,clean-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,n,2,2,0,0,Две бабушки чистят два пальто,Лян'энак  кучистилын пальтов',1350,yes,intransitive,AVP,,
К09,1,22,19,push-1-2-l.png,push-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,1,2,1,0,Мальчик толкает двух девочек,угу..  г'оля  кокапличиткун  лян'энав,2333,yes,other,AVP,"непонятно, что за форма и почему",
К09,1,23,20,water-2-1-l.png,water-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,n,2,1,0,0,Два мальчика поливают один цветок,ПРОПУСК,-,-,-,-,,
К09,1,24,21,pour-2-2-r.png,pour-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,f,2,2,1,0,Двое мужчин обливают двух женщин,угу..  Г'олянак  ээ мимыл нэкутын'эв  лян'энак,3257,pause,inverse,AXVP,,
К09,1,25,22,plant-1-1-r.png,plant-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,n,1,1,0,0,Женщина сажает одно дерево,ага.. Лян'э куветытмывылпэ олопата ээ уттыт,2527,pause,other,AVXP,,
К09,1,26,23,tie-2-1-l.png,tie-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,f,1,2,1,0,Два мальчика связывают девочку,ага.. так чего.. куклытычку.. кулыты..тылыч.. куклыты..ллан куклытыллан лян'э г'олянак,8349,false start; pause,other,VPA,,
К09,1,27,24,boil-1-2-l.png,boil-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,n,1,2,0,0,Бабушка варит две курицы,угу..  копаньн'ынин  лян'энак  н'ыччек ээ.. апан'ев' что ли курицав',2304,russian,direct,VAPPXP,,
К09,1,28,25,shoot-1-1-r.png,shoot-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,2,2,1,0,Мальчик стреляет в девочку,угу..  куныйыттин  г'олянак лян'э,4806,yes,direct,VAP,,
К09,1,29,26,hang-2-2-r.png,hang-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,n,2,2,0,0,Две бабушки вешают две картины,ПРОПУСК,-,-,-,-,,
К09,1,30,27,treat-1-2-l.png,treat-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,f,1,2,1,0,Мужчина лечит двух женщин ,ПРОПУСК,-,-,-,-,,
К09,1,31,28,pull-2-1-l.png,pull-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,n,2,1,0,0,Два мальчика везут санки,ПРОПУСК,-,-,-,-,,
К09,1,32,29,scold-2-2-r.png,scold-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,m,2,2,1,0,Две девочки ругают двух мальчиков,ээ ой лян'энак лян'энав'  кукумчэллян  г'олянав',1708,yes,intransitive,AVP,,
К09,1,33,30,burn-1-1-r.png,burn-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,n,1,1,0,0,Дедушка сжигает книгу,угу..   Г'олянак  ээ кон.. кэнгэв'н'нын  каликал,4105,false start,direct,AVP,,
К09,1,34,31,hit-2-1-l.png,hit-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,m,2,1,1,0,Две девочки бьют мальчика,ага..  Лян'эв'  э нэку.. кун.. так... кукумлэчэллян  г'олянак,2494,false start; russian,intransitive,AVXP,,
К09,1,35,32,saw-1-2-l.png,saw-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,n,1,2,0,0,Дедушка пилит два бревна,угу..   Г'оля  э купиляткун'нын как они дрова,2280,russian,direct,AVXP,,
К09,1,36,1,give_water-2-1-l.png,give_water-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,m,2,1,1,0,Две женщины поят мужчину ,угу.. угу..   угу.. Лян'эта... нэкуюлынин мимыл  г'оляна,4841,pause,inverse,AVPX,,
К09,1,37,2,break-1-2-l.png,break-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,n,1,2,0,0,Девочка ломает два домика,"ага.. Лян'э  кончимав'н'ынин  яя,в'",1937,yes,direct,AVP,,
К09,1,38,3,push-2-2-r.png,push-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,m,2,2,1,0,Две девочки толкают двух мальчиков,Лян'эта э  кокапличилян  г'олянак,1125,yes,intransitive,AVP,,
К09,1,39,4,eat-1-1-r.png,eat-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,n,2,1,0,0,Мужчина ест яблоко,ПРОПУСК,-,-,-,-,,
К09,1,40,5,pour-1-2-l.png,pour-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,m,1,2,1,0,Женщина обливает двух мужчин,ПРОПУСК,-,-,-,-,,
К09,1,41,6,pick-2-1-l.png,pick-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки срывают один цветок,ага.. Лян'эта в'ытв'ыт  куепг'енин,4292,yes,direct,APV,,
К09,1,42,7,tie-1-1-r.png,tie-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка связывает мальчика,угу.. Лян'эта  куклытычкун  г'олэ,2015,yes,intransitive,AVP,,
К09,1,43,8,carry-2-2-r.png,carry-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Двое мужчин несут два ведра,ага..  Г'оляв'  кунн'ин'нын.. кунн'ин.. Г'олята кунн'инлалан ведрав',1642,false start,direct; intransitive,AVAVP,,
К09,1,44,9,call-2-1-l.png,call-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,f,2,1,1,0,Двое дедушек зовут бабушку,аа так..  Ынпыӄлавол..у  кукум.. кукум.. кукувычэлан'  элг'анэнак,3504,false start,intransitive,AVP,,
К09,1,45,10,clean-1-2-l.png,clean-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,n,2,2,0,0,Дедушка чистит два пальто,ага.. г'олята  кучистин'нын  пальтов',2845,yes,direct,AVP,,
К09,1,46,11,feed-2-2-r.png,feed-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,m,2,2,1,0,Две бабушки кормят двух дедушек,ага.. Лян'эта нэ.. так... так кушать как же кушать-то?... а кунав'ялан' кунав'ялан' г'оля,2952,pause; false start; russian,intransitive,AXVVP,,
К09,1,47,12,water-1-1-r.png,water-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,n,1,1,0,0,Девочка поливает цветок,ПРОПУСК,-,-,-,-,,
К09,1,48,13,wake-1-2-l.png,wake-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,m,f,1,2,1,0,Мужчина будит двух женщин,угу..  Г'олянак  куныкг'евын'нин  лян'эв' ,3482,yes,direct,AVP,,
К09,1,49,14,plant-2-1-l.png,plant-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,n,2,1,0,0,Двое мужчин сажают дерево,Г'олянак ээ так Г'олянак  в'ытв'ыто  лопата  накойык'ын,1295,pause,inverse,AXAPXV,,
К09,1,50,15,makelaugh-1-1-r.png,makelaugh-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,f,1,1,1,0,Дедушка смешит бабушку,ПРОПУСК,-,-,-,-,,
К09,1,51,16,boil-2-2-r.png,boil-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины варят две курицы,ага.. Лян'эв' ко.. что-то я уже устала угу так  копаньн'ынав'  курицав',2184,false start; russian,direct,AXVP,,
К09,1,52,17,teach-2-1-l.png,teach-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Двое мужчин учат одну женщину,ага.. значит...  Г'олянак.. г'оля г'олянак нэкуейгулэвын'нин  лян'э,3264,false start,inverse,AVP,,
К09,1,53,18,hang-1-2-l.png,hang-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,n,1,2,0,0,Дедушка вешает две картины,ПРОПУСК,-,-,-,-,,
К09,1,54,19,dress-2-2-r.png,dress-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,f,2,2,1,0,Два дедушки одевают двух бабушек,угу..  так.. Г'олянак  куйелыннэн пальто лян'эв' ,5771,yes,direct,AVPX,,
К09,1,55,20,pull-1-1-r.png,pull-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,n,1,1,0,0,Девочка везёт санки,ПРОПУСК,-,-,-,-,,
К09,1,56,21,cut_hair-1-2-l.png,cut_hair-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,m,1,2,1,0,Девочка стрижет двух мальчиков,угу.. Лян'энак  копаев'н'ын  г'оляв',2734,yes,direct,AVP,,
К09,1,57,22,burn-2-1-l.png,burn-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,n,2,1,0,0,Две бабушки сжигают книгу,ПРОПУСК,-,-,-,-,,
К09,1,58,23,wash-1-1-r.png,wash-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,f,2,1,1,0,Дедушка моет бабушку,ага..  э Г'олянак [собирает слово по слогам] кун..ылгытэв'ын'нин кунылгытэв'ын'нин  лян'э,2962,false start; pause,other,AXVP,,
К09,1,59,24,saw-2-2-r.png,saw-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мужчины пилят два бревна,Г'оляв' купиляткулан,2172,yes,intransitive,AV,,
К09,1,60,25,shoot-2-1-l.png,shoot-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,m,2,1,1,0,Две девочки стреляют в мальчика,угу.. Лян'эв' ко.. нэкун... нэкун.ыйынынин  нэкуныйынынин г'оля,2993,false start,inverse,AVP,,
К09,1,61,26,open-1-2-l.png,open-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,n,1,2,0,0,Бабушка открывает две двери ,ПРОПУСК,-,-,-,-,,
К09,1,62,27,treat-2-2-r.png,treat-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,m,2,2,1,0,Две женщины лечат двух мужчин,угу.. так Лян'энак кун.. кунйэ... ээ.. йэ.. йэмэчг'эв'ын'нак...  кунйэ.. кун..найэмэчг'эв'ын'нак  голяв',4809,false start; pause,other,AVVP,,
К09,1,63,28,throw-1-1-r.png,throw-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,n,2,1,0,0,Девочка бросает мяч,ага.. Лян'э куйичвылын к'апыл,2226,yes,intransitive,AVP,,
К09,1,64,29,scold-1-2-l.png,scold-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,2,1,1,0,Мальчик ругает двух девочек,ээ Г'олянак кукумчэ.. г'оля кукумчэйин  лян'эна,1716,false start,intransitive,AVAVP,,
К09,1,65,30,cover-2-1-l.png,cover-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,n,2,1,0,0,Два мужчины накрывают цветок ,ПРОПУСК,-,-,-,-,,
К09,1,66,31,hit-1-1-r.png,hit-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,1,1,1,0,Мальчик бьет девочку,так  Г'оля кукумлэчэллян лян'энак,2623,yes,intransitive,AVP,,
К09,1,67,32,paint-2-2-r.png,paint-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мальчика красят две доски ,ага.. Г'оляв' кокраскалын доскав',2539,yes,intransitive,AVP,,
К09,2,1,0,cut_apple.png,tr1.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Бабушка режет яблоко,--,-,-,-,-,,
К09,2,2,0,drag-2-2-e.png,tr2.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Две девочки везут двух мальчиков,--,-,-,-,-,,
К09,2,3,0,dogs_bite.png,tr3.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Собаки кусают мужчину,--,-,-,-,-,,
К09,2,4,1,call-2-2-r.png,call-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,m,2,2,1,0,Две бабушки зовут двух дедушек,ага.. Лян'э  кокомачэлан г'оляв',3090,yes,intransitive,AVP,,
К09,2,5,2,break-1-1-r.png,break-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,n,1,1,0,0,Мальчик ломает домик,угу.. ну это к'ымин'ын да?  или это г'оля? г'оля так..  яяна кунчимав'н'ынын,5230,false start; russian,direct,AXAAXPV,,
К09,2,6,3,feed-2-1-l.png,feed-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,f,2,1,1,0,Два дедушки кормят бабушку,ПРОПУСК,-,-,-,-,,
К09,2,7,4,eat-1-2-l.png,eat-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,n,1,2,0,0,Женщина ест два яблока,"так... Лян,э  кэв,йин, яблоката",3786,yes,intransitive,AVX,,
К09,2,8,5,wake-1-1-r.png,wake-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,m,1,1,1,0,Женщина будит мужчину,ПРОПУСК,-,-,-,-,,
К09,2,9,6,pick-2-2-r.png,pick-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,n,2,2,0,0,Два мальчика срывают два цветка,ага... г'оляв ээ так... г'оляв ээ нэку... так... г'олянак цветы не помню в'ытв'ытэв' ага нэкупыйг'ын'нын в'ив'итэв',3103,pause; false start; russian,inverse,AXAVXAXPXVP,,
К09,2,10,7,makelaugh-1-2-l.png,makelaugh-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка смешит двух дедушек,угу.. ага.. Лян'энак ко.. ко... а Г'оляв' кочачгалан' лян'эта так что ли,2747,false start,intransitive,AVAVP,,
К09,2,11,8,carry-2-1-l.png,carry-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,n,2,1,0,0,Две женщины несут ведро,ага Лян'эв' ээ.. кунн'инлан'.... Лян'эв'  кунн'инлан' ыннэн  ведрав',1274,false start,intransitive,AVAVP,,
