window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,patient_animacy,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.200000,0.611852,0.474454,108,0.520543,0.703161
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.250000,0.649912,0.464959,113,0.562432,0.737391
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.300000,0.661188,0.451387,101,0.571359,0.751018
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.350000,0.636207,0.461332,116,0.550540,0.721874
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.400000,0.642500,0.466508,112,0.554338,0.730662
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.450000,0.624510,0.473369,102,0.530769,0.718251
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.500000,0.596514,0.471694,109,0.506154,0.686874
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.550000,0.640381,0.457770,105,0.551033,0.729729
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.600000,0.702936,0.437212,109,0.619181,0.786690
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.650000,0.719107,0.444655,112,0.635075,0.803139
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.700000,0.726972,0.425148,109,0.645529,0.808416
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.750000,0.677273,0.444212,110,0.592565,0.761981
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.800000,0.733448,0.422743,116,0.654947,0.811950
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.850000,0.748687,0.417878,99,0.664690,0.832683
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.900000,0.734630,0.422530,108,0.653314,0.815946
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,0.950000,0.753761,0.417964,109,0.673694,0.833829
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,agent,1.000000,0.706153,0.443453,116,0.623806,0.788501
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.000000,0.185406,0.385165,106,0.110585,0.260227
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.050000,0.372549,0.465686,51,0.242131,0.502967
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.100000,0.241481,0.410258,108,0.162527,0.320436
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.150000,0.252389,0.418538,113,0.173644,0.331135
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.200000,0.256111,0.429679,108,0.173419,0.338803
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.250000,0.233982,0.421764,113,0.154630,0.313335
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.300000,0.242970,0.423258,101,0.158739,0.327202
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.350000,0.256379,0.429103,116,0.176697,0.336062
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.400000,0.235000,0.412800,112,0.156988,0.313012
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.450000,0.243922,0.424526,102,0.159853,0.327990
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_2_patients_animate_patient,"1 agent, 2 patients, animate patient",1_agent_2_patients_animate_patient,1,2,animate,patient,0.500000,0.214679,0.396313,109,0.138759,0.290599
